dataset,exposure,exposure_label,outcome,outcome_label,APP_REGION,Caregiving_MentalHealth2,weighted_n,raw_n,row_pct,row_raw_n,MedConditions_Depression,FreqUseInternet,Internet_Cell2,Internet_HighSpeed2,Electronic2_HealthInfo,TestSource_HCPCounselor,RiskTest_Counselor,SharedRes4_Counselor,UndGenTest3_Counselor,UseInternet,Internet_DialUp,Internet_HighSpeed,Internet_Cell
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,943.0,6,0.11660689996290342,47,1.0,,-9.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,675404.0,3799,0.7033531438782917,5640,2.0,,1.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,280245.0,1517,0.2918419224733224,5640,1.0,,1.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,6469.0,59,0.0067366960926329555,5640,-9.0,,1.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,-1855.0,265,-0.0019317624442470448,5640,-7.0,,1.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,164978.0,952,0.7639532676091557,1271,2.0,,2.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,48426.0,273,0.2242432381119966,1271,1.0,,2.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,2703.0,24,0.012516612411033882,1271,-9.0,,2.0,,,,,,,,,,
HINTS7_2024,Internet_Cell2,"B2a. When you use the Internet, do you connect to it through a cellular network ",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,-154.0,22,-0.0007131181321861701,1271,-7.0,,2.0,,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-1.0,36478.0,228,0.8557286290700947,273,,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,2.0,4599.0,30,0.10788683494416815,273,,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-6.0,593.0,9,0.013911044383972976,273,,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,1.0,500.0,3,0.011729379750398799,273,,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-9.0,245.0,1,0.005747396077695412,273,,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-2.0,220.0,1,0.005160927090175471,273,,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-7.0,-7.0,1,-0.00016421131650558318,273,,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-1.0,5736.0,34,0.751178627553693,47,,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,2.0,1049.0,6,0.13737558931377686,47,,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-6.0,600.0,5,0.0785751702462022,47,,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,1.0,260.0,1,0.03404924044002095,47,,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-2.0,-9.0,1,-0.001178627553693033,47,,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-1.0,7248.0,43,0.8737793851717902,50,,,,-9.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,2.0,487.0,4,0.058710066305003014,50,,,,-9.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,1.0,230.0,1,0.027727546714888487,50,,,,-9.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-6.0,200.0,1,0.024110910186859555,50,,,,-9.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-9.0,130.0,1,0.01567209162145871,50,,,,-9.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-1.0,855958.0,4804,0.8244539650861289,6063,,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,2.0,125617.0,719,0.12099359283075133,6063,,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,1.0,51378.0,280,0.04948700265456381,6063,,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-6.0,5207.0,42,0.005015353318975315,6063,,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-9.0,1064.0,11,0.0010248388575743682,6063,,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-2.0,416.0,3,0.00040068887664561765,6063,,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-7.0,-1428.0,204,-0.0013754416246392837,6063,,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-1.0,113363.0,667,0.822687160730355,845,,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,2.0,16676.0,98,0.12101947806902957,845,,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,1.0,4500.0,26,0.03265697117478011,845,,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-6.0,2090.0,19,0.015167348834508985,845,,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-2.0,1050.0,5,0.007619959940782026,845,,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-9.0,299.0,4,0.002169874306946501,845,,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",Caregiving_MentalHealth2,F5. (For the individual to whom you provide the most care) Please mark all condi,,-7.0,-182.0,26,-0.0013207930564022178,845,,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,32906.0,208,0.7719339401332458,273,2.0,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,9198.0,56,0.2157736698883363,273,1.0,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,531.0,8,0.012456601294923524,273,-9.0,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,-7.0,1,-0.00016421131650558318,273,-7.0,,,-1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,5099.0,31,0.6677579884756417,47,2.0,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,2381.0,14,0.3118124672603457,47,1.0,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,156.0,2,0.020429544264012573,47,-9.0,,,-2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,7000.0,42,0.8438818565400844,50,2.0,,,-9.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,1295.0,8,0.15611814345991562,50,1.0,,,-9.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,742668.0,4171,0.715333669809249,6063,2.0,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,290332.0,1579,0.2796461608997006,6063,1.0,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,6941.0,66,0.006685532434608731,6063,-9.0,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,-1729.0,247,-0.0016653631435583484,6063,-7.0,,,1.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,97858.0,579,0.7101657522714738,845,2.0,,,2.0,,,,,,,,,
HINTS7_2024,Internet_HighSpeed2,"B2b. When you use the Internet, do you connect to it through a service such as D",MedConditions_Depression,I5e. Has a doctor or other health professional ever told you that you had depres,,,37987.0,209,0.2756756364480827,845,1.0,,,2.0,,,,,,,,,
